dataset,protocol,subject,direction,recording_id,method,true_label,p0,p1,pred_label,correct,n_windows,ensemble_size
openbci,loso,6,stroop,stroop:s06:r1,riemann_mdm,0.0,0.11408401397670974,0.8859159860232902,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,riemann_ts_logreg,0.0,0.3882919716013469,0.6117080283986531,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,riemann_mdm,1.0,0.7807804453840205,0.21921955461597947,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,riemann_ts_logreg,1.0,0.48290983412381,0.5170901658761899,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,riemann_mdm,1.0,0.0699542128258509,0.9300457871741491,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,riemann_ts_logreg,1.0,0.2931125808472395,0.7068874191527605,1.0,1.0,161.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,riemann_mdm,0.0,0.6397262017809933,0.36027379821900674,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,riemann_ts_logreg,0.0,0.7208035367063139,0.279196463293686,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,riemann_mdm,0.0,0.020824664889742238,0.9791753351102577,1.0,0.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,riemann_ts_logreg,0.0,0.9733632585337375,0.026636741466262485,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,riemann_mdm,1.0,0.003440870115202559,0.9965591298847974,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,riemann_ts_logreg,1.0,0.9549791116147937,0.04502088838520629,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,riemann_mdm,1.0,0.003242016441215102,0.996757983558785,1.0,1.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,riemann_ts_logreg,1.0,0.9284775879333251,0.07152241206667487,0.0,0.0,179.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,riemann_mdm,0.0,0.9086479316602003,0.09135206833979971,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,riemann_ts_logreg,0.0,0.08416330125558974,0.9158366987444102,1.0,0.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,riemann_mdm,0.0,0.7340396280359276,0.26596037196407235,0.0,1.0,162.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,riemann_ts_logreg,0.0,0.2540721003006804,0.7459278996993196,1.0,0.0,162.0,5.0
openbci,loso,8,stroop,stroop:s08:r2,riemann_mdm,1.0,0.7808604987092762,0.2191395012907237,0.0,0.0,160.0,5.0
openbci,loso,8,stroop,stroop:s08:r2,riemann_ts_logreg,1.0,0.16895853355333337,0.8310414664466667,1.0,1.0,160.0,5.0
openbci,loso,8,stroop,stroop:s08:r3,riemann_mdm,1.0,0.6775214682919521,0.32247853170804786,0.0,0.0,234.0,5.0
openbci,loso,8,stroop,stroop:s08:r3,riemann_ts_logreg,1.0,0.07799282915131196,0.922007170848688,1.0,1.0,234.0,5.0
openbci,loso,9,stroop,stroop:s09:r0,riemann_mdm,0.0,0.9962468581184013,0.0037531418815987625,0.0,1.0,410.0,5.0
openbci,loso,9,stroop,stroop:s09:r0,riemann_ts_logreg,0.0,0.4737999082926255,0.5262000917073745,1.0,0.0,410.0,5.0
openbci,loso,9,stroop,stroop:s09:r1,riemann_mdm,0.0,0.9755512340243507,0.024448765975649277,0.0,1.0,160.0,5.0
openbci,loso,9,stroop,stroop:s09:r1,riemann_ts_logreg,0.0,0.5989251072992565,0.4010748927007434,0.0,1.0,160.0,5.0
openbci,loso,9,stroop,stroop:s09:r2,riemann_mdm,1.0,0.976101391533984,0.023898608466015943,0.0,0.0,110.0,5.0
openbci,loso,9,stroop,stroop:s09:r2,riemann_ts_logreg,1.0,0.49135659073228866,0.5086434092677113,1.0,1.0,110.0,5.0
openbci,loso,9,stroop,stroop:s09:r3,riemann_mdm,1.0,0.9619147701209425,0.03808522987905751,0.0,0.0,193.0,5.0
openbci,loso,9,stroop,stroop:s09:r3,riemann_ts_logreg,1.0,0.5078819014663128,0.49211809853368715,0.0,0.0,193.0,5.0
openbci,loso,10,stroop,stroop:s10:r0,riemann_mdm,0.0,0.254292789312158,0.745707210687842,1.0,0.0,185.0,5.0
openbci,loso,10,stroop,stroop:s10:r0,riemann_ts_logreg,0.0,0.9583747376606758,0.04162526233932417,0.0,1.0,185.0,5.0
openbci,loso,10,stroop,stroop:s10:r1,riemann_mdm,0.0,0.4050029012316222,0.5949970987683777,1.0,0.0,118.0,5.0
openbci,loso,10,stroop,stroop:s10:r1,riemann_ts_logreg,0.0,0.9581969000963434,0.041803099903656576,0.0,1.0,118.0,5.0
openbci,loso,10,stroop,stroop:s10:r2,riemann_mdm,1.0,0.16976600598950045,0.8302339940104995,1.0,1.0,83.0,5.0
openbci,loso,10,stroop,stroop:s10:r2,riemann_ts_logreg,1.0,0.9452606686743292,0.05473933132567072,0.0,0.0,83.0,5.0
openbci,loso,10,stroop,stroop:s10:r3,riemann_mdm,1.0,0.0027535888260693986,0.9972464111739306,1.0,1.0,207.0,5.0
openbci,loso,10,stroop,stroop:s10:r3,riemann_ts_logreg,1.0,0.965548353832394,0.03445164616760606,0.0,0.0,207.0,5.0
openbci,loso,11,stroop,stroop:s11:r0,riemann_mdm,0.0,0.06421639020802464,0.9357836097919754,1.0,0.0,244.0,5.0
openbci,loso,11,stroop,stroop:s11:r0,riemann_ts_logreg,0.0,0.4353538294260159,0.5646461705739841,1.0,0.0,244.0,5.0
openbci,loso,11,stroop,stroop:s11:r1,riemann_mdm,0.0,0.29703609268293624,0.7029639073170638,1.0,0.0,113.0,5.0
openbci,loso,11,stroop,stroop:s11:r1,riemann_ts_logreg,0.0,0.7453751999968092,0.25462480000319077,0.0,1.0,113.0,5.0
openbci,loso,11,stroop,stroop:s11:r2,riemann_mdm,1.0,0.1362486353292454,0.8637513646707545,1.0,1.0,130.0,5.0
openbci,loso,11,stroop,stroop:s11:r2,riemann_ts_logreg,1.0,0.670046339569302,0.32995366043069807,0.0,0.0,130.0,5.0
openbci,loso,11,stroop,stroop:s11:r3,riemann_mdm,1.0,0.1256360230572807,0.8743639769427193,1.0,1.0,185.0,5.0
openbci,loso,11,stroop,stroop:s11:r3,riemann_ts_logreg,1.0,0.6306007082842577,0.3693992917157422,0.0,0.0,185.0,5.0
openbci,loso,12,stroop,stroop:s12:r0,riemann_mdm,0.0,0.9432989171950474,0.056701082804952625,0.0,1.0,185.0,5.0
openbci,loso,12,stroop,stroop:s12:r0,riemann_ts_logreg,0.0,0.7003908896248296,0.29960911037517035,0.0,1.0,185.0,5.0
openbci,loso,12,stroop,stroop:s12:r1,riemann_mdm,0.0,0.8167113187309241,0.18328868126907608,0.0,1.0,123.0,5.0
openbci,loso,12,stroop,stroop:s12:r1,riemann_ts_logreg,0.0,0.5140158712043895,0.4859841287956105,0.0,1.0,123.0,5.0
openbci,loso,12,stroop,stroop:s12:r2,riemann_mdm,1.0,0.7012081453228017,0.29879185467719815,0.0,0.0,126.0,5.0
openbci,loso,12,stroop,stroop:s12:r2,riemann_ts_logreg,1.0,0.43939467539421406,0.5606053246057859,1.0,1.0,126.0,5.0
openbci,loso,12,stroop,stroop:s12:r3,riemann_mdm,1.0,0.8199751348241319,0.1800248651758681,0.0,0.0,189.0,5.0
openbci,loso,12,stroop,stroop:s12:r3,riemann_ts_logreg,1.0,0.54860888992252,0.45139111007748,0.0,0.0,189.0,5.0
openbci,loso,13,stroop,stroop:s13:r0,riemann_mdm,0.0,0.9230281543861054,0.07697184561389453,0.0,1.0,180.0,5.0
openbci,loso,13,stroop,stroop:s13:r0,riemann_ts_logreg,0.0,0.42168457279384797,0.578315427206152,1.0,0.0,180.0,5.0
openbci,loso,13,stroop,stroop:s13:r1,riemann_mdm,0.0,0.9847559474244536,0.01524405257554629,0.0,1.0,91.0,5.0
openbci,loso,13,stroop,stroop:s13:r1,riemann_ts_logreg,0.0,0.7681603764522146,0.23183962354778548,0.0,1.0,91.0,5.0
openbci,loso,13,stroop,stroop:s13:r2,riemann_mdm,1.0,0.9597365700394979,0.040263429960502174,0.0,0.0,122.0,5.0
openbci,loso,13,stroop,stroop:s13:r2,riemann_ts_logreg,1.0,0.5061917902474204,0.49380820975257944,0.0,0.0,122.0,5.0
openbci,loso,13,stroop,stroop:s13:r3,riemann_mdm,1.0,0.9928076107827326,0.007192389217267368,0.0,0.0,180.0,5.0
openbci,loso,13,stroop,stroop:s13:r3,riemann_ts_logreg,1.0,0.6700020251044065,0.32999797489559346,0.0,0.0,180.0,5.0
openbci,loso,14,stroop,stroop:s14:r0,riemann_mdm,0.0,0.02849845684518936,0.9715015431548106,1.0,0.0,155.0,5.0
openbci,loso,14,stroop,stroop:s14:r0,riemann_ts_logreg,0.0,0.4287332339419736,0.5712667660580263,1.0,0.0,155.0,5.0
openbci,loso,14,stroop,stroop:s14:r1,riemann_mdm,0.0,1.540106045876503e-05,0.9999845989395412,1.0,0.0,84.0,5.0
openbci,loso,14,stroop,stroop:s14:r1,riemann_ts_logreg,0.0,0.10472467587783192,0.895275324122168,1.0,0.0,84.0,5.0
openbci,loso,14,stroop,stroop:s14:r2,riemann_mdm,1.0,1.9326763070528827e-05,0.9999806732369294,1.0,1.0,95.0,5.0
openbci,loso,14,stroop,stroop:s14:r2,riemann_ts_logreg,1.0,0.07726144592699306,0.9227385540730069,1.0,1.0,95.0,5.0
openbci,loso,14,stroop,stroop:s14:r3,riemann_mdm,1.0,3.393902435637014e-05,0.9999660609756437,1.0,1.0,173.0,5.0
openbci,loso,14,stroop,stroop:s14:r3,riemann_ts_logreg,1.0,0.06379468318164162,0.9362053168183584,1.0,1.0,173.0,5.0
openbci,loso,15,stroop,stroop:s15:r0,riemann_mdm,0.0,0.8107120533004173,0.18928794669958263,0.0,1.0,165.0,5.0
openbci,loso,15,stroop,stroop:s15:r0,riemann_ts_logreg,0.0,0.135619483122971,0.864380516877029,1.0,0.0,165.0,5.0
openbci,loso,15,stroop,stroop:s15:r1,riemann_mdm,0.0,0.12730016897261634,0.8726998310273837,1.0,0.0,109.0,5.0
openbci,loso,15,stroop,stroop:s15:r1,riemann_ts_logreg,0.0,0.0008668261248723691,0.9991331738751276,1.0,0.0,109.0,5.0
openbci,loso,15,stroop,stroop:s15:r2,riemann_mdm,1.0,0.165229730513277,0.8347702694867231,1.0,1.0,134.0,5.0
openbci,loso,15,stroop,stroop:s15:r2,riemann_ts_logreg,1.0,0.0010268266942548543,0.9989731733057452,1.0,1.0,134.0,5.0
openbci,loso,15,stroop,stroop:s15:r3,riemann_mdm,1.0,9.095100280758587e-05,0.9999090489971924,1.0,1.0,173.0,5.0
openbci,loso,15,stroop,stroop:s15:r3,riemann_ts_logreg,1.0,0.15515538247348237,0.8448446175265176,1.0,1.0,173.0,5.0
