dataset,protocol,subject,direction,recording_id,window_id,method,seed,true_label,p0,p1
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eeg_conformer,1494,0,0.0545342601835727,0.9454657435417176
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eeg_conformer,1547,0,0.3350684940814972,0.6649314761161804
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eeg_conformer,1335,0,0.4324992001056671,0.5675007700920105
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eeg_conformer,1388,0,0.0142017500475049,0.9857982993125916
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eeg_conformer,1441,0,0.4936957061290741,0.5063042640686035
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eeg_conformer,1494,0,0.960570216178894,0.0394297875463962
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eeg_conformer,1547,0,0.9868747591972352,0.0131252845749259
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eeg_conformer,1335,0,0.8854243755340576,0.1145756691694259
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eeg_conformer,1388,0,0.0475837923586368,0.9524162411689758
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eeg_conformer,1441,0,0.5520139336585999,0.4479860663414001
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eeg_conformer,1494,0,0.994361400604248,0.0056385654024779
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eeg_conformer,1547,0,0.996703565120697,0.0032964318525046
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eeg_conformer,1335,0,0.8766865134239197,0.1233134716749191
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eeg_conformer,1388,0,0.0216617919504642,0.9783381819725036
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eeg_conformer,1441,0,0.844273030757904,0.1557269543409347
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eeg_conformer,1494,0,0.9563593864440918,0.0436405427753925
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eeg_conformer,1547,0,0.9968243837356568,0.0031756430398672
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eeg_conformer,1335,0,0.9722141623497008,0.0277858451008796
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eeg_conformer,1388,0,0.0284514389932155,0.9715486168861388
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eeg_conformer,1441,0,0.8099411725997925,0.1900587677955627
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eeg_conformer,1494,0,0.993063509464264,0.0069365063682198
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eeg_conformer,1547,0,0.9965001344680786,0.0034997961483895
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eeg_conformer,1335,0,0.9819439649581908,0.0180560331791639
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eeg_conformer,1388,0,0.0275662187486886,0.9724338054656982
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eeg_conformer,1441,0,0.595933198928833,0.4040668606758117
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eeg_conformer,1494,0,0.990209698677063,0.0097903227433562
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eeg_conformer,1547,0,0.9949466586112976,0.0050534084439277
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eeg_conformer,1335,0,0.9710714221000672,0.0289286095649003
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eeg_conformer,1388,0,0.0212102886289358,0.978789746761322
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eeg_conformer,1441,0,0.6688305735588074,0.3311694264411926
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eeg_conformer,1494,0,0.9860242009162904,0.013975778594613
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eeg_conformer,1547,0,0.996699869632721,0.0033001662231981
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eeg_conformer,1335,0,0.9836658835411072,0.0163340959697961
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eeg_conformer,1388,0,0.0192741397768259,0.9807258248329164
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eeg_conformer,1441,0,0.524462103843689,0.475537896156311
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eeg_conformer,1494,0,0.9816619753837584,0.0183380227535963
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eeg_conformer,1547,0,0.9952057003974916,0.0047942227683961
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eeg_conformer,1335,0,0.974599063396454,0.025400947779417
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eeg_conformer,1388,0,0.0267663262784481,0.973233699798584
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eeg_conformer,1441,0,0.661090075969696,0.3389098644256592
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eeg_conformer,1494,0,0.9920570254325868,0.0079429894685745
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eeg_conformer,1547,0,0.996407687664032,0.003592329332605
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eeg_conformer,1335,0,0.9845206141471864,0.0154793951660394
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eeg_conformer,1388,0,0.0376792177557945,0.9623208045959472
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eeg_conformer,1441,0,0.6950212717056274,0.3049786686897278
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eeg_conformer,1494,0,0.9959681034088136,0.0040319170802831
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eeg_conformer,1547,0,0.9969239830970764,0.0030760043300688
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eeg_conformer,1335,0,0.9886638522148132,0.0113361999392509
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eeg_conformer,1388,0,0.0784451961517334,0.9215547442436218
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eeg_conformer,1441,0,0.730466365814209,0.2695336043834686
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eeg_conformer,1494,0,0.9971551895141602,0.0028447415679693
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eeg_conformer,1547,0,0.9975687861442566,0.0024311996530741
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eeg_conformer,1335,0,0.9935539960861206,0.0064460686407983
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eeg_conformer,1388,0,0.2405351549386978,0.7594648003578186
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eeg_conformer,1441,0,0.7754470705986023,0.2245528846979141
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eeg_conformer,1494,0,0.9970765113830566,0.002923491410911
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eeg_conformer,1547,0,0.9977772831916808,0.0022227670997381
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eeg_conformer,1335,0,0.9951580166816713,0.004842007998377
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eeg_conformer,1388,0,0.460997611284256,0.5390024185180664
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eeg_conformer,1441,0,0.8299857378005981,0.1700142472982406
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eeg_conformer,1494,0,0.997310996055603,0.0026890223380178
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eeg_conformer,1547,0,0.9982688426971436,0.0017311596311628
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eeg_conformer,1335,0,0.9961752891540528,0.0038246870972216
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eeg_conformer,1388,0,0.8611409068107605,0.1388590931892395
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eeg_conformer,1441,0,0.8592706918716431,0.1407292336225509
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eeg_conformer,1494,0,0.995088756084442,0.0049113170243799
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eeg_conformer,1547,0,0.9983322024345398,0.0016677806852385
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eeg_conformer,1335,0,0.995621383190155,0.0043785721063613
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eeg_conformer,1388,0,0.6014591455459595,0.3985408544540405
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eeg_conformer,1441,0,0.7008491158485413,0.2991508841514587
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eeg_conformer,1494,0,0.994561493396759,0.0054384623654186
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eeg_conformer,1547,0,0.9982537627220154,0.001746256602928
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eeg_conformer,1335,0,0.9943708777427672,0.0056291199289262
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eeg_conformer,1388,0,0.8889650702476501,0.1110349148511886
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eeg_conformer,1441,0,0.9593215584754944,0.040678434073925
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eeg_conformer,1494,0,0.9972665309906006,0.00273346924223
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eeg_conformer,1547,0,0.9980806112289428,0.0019194183405488
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eeg_conformer,1335,0,0.9957619309425354,0.0042380657978355
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eeg_conformer,1388,0,0.9681509733200072,0.0318490341305732
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eeg_conformer,1441,0,0.9405521750450134,0.0594477839767932
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eeg_conformer,1494,0,0.9851404428482056,0.0148595441132783
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eeg_conformer,1547,0,0.9982509016990662,0.001749085728079
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eeg_conformer,1335,0,0.9912386536598206,0.0087613584473729
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eeg_conformer,1388,0,0.9793729186058044,0.0206271093338727
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eeg_conformer,1441,0,0.9494109749794006,0.0505890808999538
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eeg_conformer,1494,0,0.9937924742698668,0.0062075988389551
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eeg_conformer,1547,0,0.9979541301727296,0.0020458467770367
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eeg_conformer,1335,0,0.9911824464797974,0.0088175237178802
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eeg_conformer,1388,0,0.896431028842926,0.1035689935088157
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eeg_conformer,1441,0,0.9542638659477234,0.0457361340522766
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eeg_conformer,1494,0,0.9737346172332764,0.0262653976678848
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eeg_conformer,1547,0,0.9980660080909728,0.0019339869031682
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eeg_conformer,1335,0,0.9479888081550598,0.052011203020811
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eeg_conformer,1388,0,0.5987647771835327,0.4012351930141449
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eeg_conformer,1441,0,0.9645494222640992,0.0354506522417068
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eeg_conformer,1494,0,0.982048273086548,0.0179517194628715
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eeg_conformer,1547,0,0.9947031140327454,0.0052968827076256
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eeg_conformer,1335,0,0.6959545016288757,0.3040455281734466
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eeg_conformer,1388,0,0.2012076377868652,0.7987924218177795
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eeg_conformer,1441,0,0.7571941614151001,0.2428058385848999
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eeg_conformer,1494,0,0.6940329670906067,0.3059670329093933
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eeg_conformer,1547,0,0.9948829412460328,0.0051171411760151
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eeg_conformer,1335,0,0.9007538557052612,0.0992461517453193
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eeg_conformer,1388,0,0.8079785704612732,0.1920213848352432
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eeg_conformer,1441,0,0.973717451095581,0.0262824986129999
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eeg_conformer,1494,0,0.9950290322303772,0.0049709738232195
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eeg_conformer,1547,0,0.9964317083358764,0.0035682157613337
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eeg_conformer,1335,0,0.959355890750885,0.0406441390514373
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eeg_conformer,1388,0,0.7445629239082336,0.2554371058940887
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eeg_conformer,1441,0,0.9476650953292848,0.0523349568247795
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eeg_conformer,1494,0,0.9703421592712402,0.0296578574925661
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eeg_conformer,1547,0,0.9974562525749208,0.0025437581352889
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eeg_conformer,1335,0,0.9702001810073853,0.0297998413443565
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eeg_conformer,1388,0,0.9450238347053528,0.0549761727452278
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eeg_conformer,1441,0,0.9735952019691468,0.0264047682285308
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eeg_conformer,1494,0,0.9886972904205322,0.0113027347251772
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eeg_conformer,1547,0,0.9979518055915833,0.0020482058171182
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eeg_conformer,1335,0,0.9227336049079896,0.0772664174437522
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eeg_conformer,1388,0,0.8605149984359741,0.1394850462675094
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eeg_conformer,1441,0,0.9745348691940308,0.0254651140421628
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eeg_conformer,1494,0,0.9889879822731018,0.0110120233148336
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eeg_conformer,1547,0,0.9981221556663512,0.0018778678495436
