dataset,protocol,subject,direction,recording_id,method,true_label,p0,p1,pred_label,correct,n_windows,ensemble_size
openbci,loso,2,stroop,stroop:s02:r1,always_fuse,0,0.7375708074906333,0.2624291925093667,0,1,95,5
openbci,loso,2,stroop,stroop:s02:r1,always_nn,0,0.9999234576300269,7.654236997320564e-05,0,1,95,5
openbci,loso,2,stroop,stroop:s02:r1,extra_trees,0,0.8015297644367797,0.19847023556322033,0,1,95,5
openbci,loso,2,stroop,stroop:s02:r1,rf,0,0.8193414831776151,0.1806585168223849,0,1,95,5
openbci,loso,2,stroop,stroop:s02:r2,always_fuse,1,0.6736605135799012,0.3263394864200987,0,0,106,5
openbci,loso,2,stroop,stroop:s02:r2,always_nn,1,0.9992068047937444,0.0007931952062557111,0,0,106,5
openbci,loso,2,stroop,stroop:s02:r2,extra_trees,1,0.7168785649871658,0.28312143501283416,0,0,106,5
openbci,loso,2,stroop,stroop:s02:r2,rf,1,0.7367959222696158,0.2632040777303842,0,0,106,5
openbci,loso,2,stroop,stroop:s02:r3,always_fuse,1,0.6896608904217745,0.31033910957822547,0,0,208,5
openbci,loso,2,stroop,stroop:s02:r3,always_nn,1,0.999334845161583,0.0006651548384169238,0,0,208,5
openbci,loso,2,stroop,stroop:s02:r3,extra_trees,1,0.7401160574015074,0.2598839425984927,0,0,208,5
openbci,loso,2,stroop,stroop:s02:r3,rf,1,0.7790524176201513,0.22094758237984866,0,0,208,5
openbci,loso,3,stroop,stroop:s03:r0,always_fuse,0,0.7532975315149287,0.24670246848507124,0,1,181,5
openbci,loso,3,stroop,stroop:s03:r0,always_nn,0,0.999079405715995,0.0009205942840050996,0,1,181,5
openbci,loso,3,stroop,stroop:s03:r0,extra_trees,0,0.8678000303590129,0.1321999696409871,0,1,181,5
openbci,loso,3,stroop,stroop:s03:r0,rf,0,0.9508613885389419,0.04913861146105812,0,1,181,5
openbci,loso,3,stroop,stroop:s03:r1,always_fuse,0,0.5581173699522388,0.4418826300477613,0,1,127,5
openbci,loso,3,stroop,stroop:s03:r1,always_nn,0,0.9007132108477692,0.0992867891522308,0,1,127,5
openbci,loso,3,stroop,stroop:s03:r1,extra_trees,0,0.6043049026812048,0.39569509731879515,0,1,127,5
openbci,loso,3,stroop,stroop:s03:r1,rf,0,0.6457953979789257,0.35420460202107434,0,1,127,5
openbci,loso,3,stroop,stroop:s03:r2,always_fuse,1,0.5903508207244647,0.4096491792755354,0,0,102,5
openbci,loso,3,stroop,stroop:s03:r2,always_nn,1,0.8830538305680794,0.11694616943192059,0,0,102,5
openbci,loso,3,stroop,stroop:s03:r2,extra_trees,1,0.7398692211522333,0.2601307788477667,0,0,102,5
openbci,loso,3,stroop,stroop:s03:r2,rf,1,0.7557216987662372,0.2442783012337628,0,0,102,5
openbci,loso,3,stroop,stroop:s03:r3,always_fuse,1,0.5115583004669653,0.4884416995330347,0,0,160,5
openbci,loso,3,stroop,stroop:s03:r3,always_nn,1,0.7039561069566391,0.29604389304336093,0,0,160,5
openbci,loso,3,stroop,stroop:s03:r3,extra_trees,1,0.612568073993617,0.387431926006383,0,0,160,5
openbci,loso,3,stroop,stroop:s03:r3,rf,1,0.6369829914869507,0.36301700851304936,0,0,160,5
openbci,loso,4,stroop,stroop:s04:r0,always_fuse,0,0.6110267154072552,0.3889732845927449,0,1,116,5
openbci,loso,4,stroop,stroop:s04:r0,always_nn,0,0.9768900867341213,0.023109913265878773,0,1,116,5
openbci,loso,4,stroop,stroop:s04:r0,extra_trees,0,0.67563830860441,0.32436169139559,0,1,116,5
openbci,loso,4,stroop,stroop:s04:r0,rf,0,0.6971504786840341,0.3028495213159659,0,1,116,5
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,0,0.4669177023334823,0.5330822976665177,1,0,89,5
openbci,loso,4,stroop,stroop:s04:r1,always_nn,0,0.470913382107551,0.529086617892449,1,0,89,5
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,0,0.5489795928609316,0.4510204071390685,0,1,89,5
openbci,loso,4,stroop,stroop:s04:r1,rf,0,0.6194830017370624,0.38051699826293756,0,1,89,5
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1,0.4787529416254208,0.5212470583745792,1,1,62,5
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1,0.49371010541328725,0.5062898945867128,1,1,62,5
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1,0.5982506851528574,0.40174931484714266,0,0,62,5
openbci,loso,4,stroop,stroop:s04:r2,rf,1,0.6657160804218307,0.33428391957816933,0,0,62,5
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1,0.45967348797237506,0.540326512027625,1,1,192,5
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1,0.3782730678797128,0.6217269321202872,1,1,192,5
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1,0.5772001120152448,0.4227998879847552,0,0,192,5
openbci,loso,4,stroop,stroop:s04:r3,rf,1,0.639961546389334,0.36003845361066605,0,0,192,5
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,0,0.7703272422100814,0.22967275778991858,0,1,244,5
openbci,loso,5,stroop,stroop:s05:r0,always_nn,0,0.9998785350588076,0.00012146494119233657,0,1,244,5
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,0,0.8501584374681583,0.1498415625318417,0,1,244,5
openbci,loso,5,stroop,stroop:s05:r0,rf,0,0.8744222250318175,0.12557777496818248,0,1,244,5
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,0,0.4233994190766767,0.5766005809233233,1,0,137,5
openbci,loso,5,stroop,stroop:s05:r1,always_nn,0,0.25345747902572124,0.7465425209742789,1,0,137,5
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,0,0.46042302387847783,0.5395769761215221,1,0,137,5
openbci,loso,5,stroop,stroop:s05:r1,rf,0,0.47185289516113854,0.5281471048388615,1,0,137,5
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1,0.41339873833742813,0.5866012616625719,1,1,108,5
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1,0.15286088977460713,0.8471391102253928,1,1,108,5
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1,0.4928503678895461,0.5071496321104539,1,1,108,5
openbci,loso,5,stroop,stroop:s05:r2,rf,1,0.5126367416976093,0.4873632583023907,0,0,108,5
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1,0.38673279392011584,0.6132672060798842,1,1,171,5
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1,0.09717907026679862,0.9028209297332015,1,1,171,5
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1,0.4210452853229582,0.5789547146770417,1,1,171,5
openbci,loso,5,stroop,stroop:s05:r3,rf,1,0.43157224453032983,0.5684277554696703,1,1,171,5
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,0,0.41628672394045635,0.5837132760595436,1,0,150,5
openbci,loso,6,stroop,stroop:s06:r0,always_nn,0,0.33359205648114,0.6664079435188599,1,0,150,5
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,0,0.3142568751882332,0.6857431248117668,1,0,150,5
openbci,loso,6,stroop,stroop:s06:r0,rf,0,0.27610653856560463,0.7238934614343954,1,0,150,5
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,0,0.4724212972466634,0.5275787027533366,1,0,119,5
openbci,loso,6,stroop,stroop:s06:r1,always_nn,0,0.6805809143161838,0.3194190856838161,0,1,119,5
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,0,0.42617162209979925,0.5738283779002008,1,0,119,5
openbci,loso,6,stroop,stroop:s06:r1,rf,0,0.4292279216162699,0.5707720783837301,1,0,119,5
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1,0.47939085285849475,0.5206091471415052,1,1,111,5
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1,0.6048637988479872,0.39513620115201276,0,0,111,5
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1,0.5008511421021111,0.49914885789788876,0,0,111,5
openbci,loso,6,stroop,stroop:s06:r2,rf,1,0.4847644882157103,0.5152355117842896,1,1,111,5
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1,0.415656932639353,0.584343067360647,1,1,161,5
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1,0.4497068276794304,0.5502931723205696,1,1,161,5
openbci,loso,6,stroop,stroop:s06:r3,extra_trees,1,0.2810147510699042,0.7189852489300957,1,1,161,5
openbci,loso,6,stroop,stroop:s06:r3,rf,1,0.3109662157724566,0.6890337842275435,1,1,161,5
openbci,loso,7,stroop,stroop:s07:r0,always_fuse,0,0.7693301798585105,0.23066982014148948,0,1,169,5
openbci,loso,7,stroop,stroop:s07:r0,always_nn,0,0.9997705598309681,0.00022944016903196017,0,1,169,5
openbci,loso,7,stroop,stroop:s07:r0,extra_trees,0,0.8879157746008478,0.11208422539915221,0,1,169,5
openbci,loso,7,stroop,stroop:s07:r0,rf,0,0.8870528332983575,0.11294716670164248,0,1,169,5
openbci,loso,7,stroop,stroop:s07:r1,always_fuse,0,0.49971537871747174,0.5002846212825283,1,0,97,5
openbci,loso,7,stroop,stroop:s07:r1,always_nn,0,0.7208888154907718,0.27911118450922817,0,1,97,5
openbci,loso,7,stroop,stroop:s07:r1,extra_trees,0,0.5598188955736845,0.44018110442631553,0,1,97,5
openbci,loso,7,stroop,stroop:s07:r1,rf,0,0.5769596238190341,0.4230403761809659,0,1,97,5
openbci,loso,7,stroop,stroop:s07:r2,always_fuse,1,0.47334838960491693,0.526651610395083,1,1,96,5
openbci,loso,7,stroop,stroop:s07:r2,always_nn,1,0.5583151772073552,0.44168482279264476,0,0,96,5
openbci,loso,7,stroop,stroop:s07:r2,extra_trees,1,0.5104186192996579,0.4895813807003421,0,0,96,5
openbci,loso,7,stroop,stroop:s07:r2,rf,1,0.5101357806428397,0.4898642193571603,0,0,96,5
openbci,loso,7,stroop,stroop:s07:r3,always_fuse,1,0.47411785101405984,0.5258821489859401,1,1,179,5
openbci,loso,7,stroop,stroop:s07:r3,always_nn,1,0.5584330998746684,0.4415669001253315,0,0,179,5
openbci,loso,7,stroop,stroop:s07:r3,extra_trees,1,0.5316064614079573,0.46839353859204264,0,0,179,5
openbci,loso,7,stroop,stroop:s07:r3,rf,1,0.5522034028286128,0.44779659717138715,0,0,179,5
openbci,loso,8,stroop,stroop:s08:r0,always_fuse,0,0.5820288322069764,0.4179711677930235,0,1,190,5
openbci,loso,8,stroop,stroop:s08:r0,always_nn,0,0.9543926965743117,0.04560730342568828,0,1,190,5
openbci,loso,8,stroop,stroop:s08:r0,extra_trees,0,0.5925784770135532,0.40742152298644685,0,1,190,5
openbci,loso,8,stroop,stroop:s08:r0,rf,0,0.6695297973121568,0.3304702026878432,0,1,190,5
openbci,loso,8,stroop,stroop:s08:r1,always_fuse,0,0.49466192881910714,0.5053380711808929,1,0,162,5
openbci,loso,8,stroop,stroop:s08:r1,always_nn,0,0.7257691984094174,0.2742308015905826,0,1,162,5
openbci,loso,8,stroop,stroop:s08:r1,extra_trees,0,0.5504883193480163,0.44951168065198366,0,1,162,5
openbci,loso,8,stroop,stroop:s08:r1,rf,0,0.6259699494877533,0.37403005051224664,0,1,162,5
openbci,loso,8,stroop,stroop:s08:r2,always_fuse,1,0.45467747508432355,0.5453225249156765,1,1,160,5
openbci,loso,8,stroop,stroop:s08:r2,always_nn,1,0.5561764491213269,0.4438235508786731,0,0,160,5
openbci,loso,8,stroop,stroop:s08:r2,extra_trees,1,0.5072266828353088,0.4927733171646912,0,0,160,5
openbci,loso,8,stroop,stroop:s08:r2,rf,1,0.6345183380231083,0.36548166197689175,0,0,160,5
openbci,loso,8,stroop,stroop:s08:r3,always_fuse,1,0.41026064650294514,0.5897393534970549,1,1,234,5
openbci,loso,8,stroop,stroop:s08:r3,always_nn,1,0.3484925281860112,0.6515074718139889,1,1,234,5
openbci,loso,8,stroop,stroop:s08:r3,extra_trees,1,0.44468649239074415,0.5553135076092558,1,1,234,5
openbci,loso,8,stroop,stroop:s08:r3,rf,1,0.5879096173794024,0.41209038262059755,0,0,234,5
openbci,loso,9,stroop,stroop:s09:r0,always_fuse,0,0.8583665493621376,0.14163345063786245,0,1,410,5
openbci,loso,9,stroop,stroop:s09:r0,always_nn,0,0.999981436356168,1.8563643832040848e-05,0,1,410,5
openbci,loso,9,stroop,stroop:s09:r0,extra_trees,0,0.9381564614520336,0.06184353854796635,0,1,410,5
openbci,loso,9,stroop,stroop:s09:r0,rf,0,0.9616890210651091,0.03831097893489085,0,1,410,5
openbci,loso,9,stroop,stroop:s09:r1,always_fuse,0,0.49734718707000225,0.5026528129299976,1,0,160,5
openbci,loso,9,stroop,stroop:s09:r1,always_nn,0,0.5960029506352855,0.4039970493647145,0,1,160,5
openbci,loso,9,stroop,stroop:s09:r1,extra_trees,0,0.7242868135408467,0.27571318645915327,0,1,160,5
openbci,loso,9,stroop,stroop:s09:r1,rf,0,0.8008180271395189,0.19918197286048106,0,1,160,5
openbci,loso,9,stroop,stroop:s09:r2,always_fuse,1,0.43884260113322426,0.5611573988667757,1,1,110,5
openbci,loso,9,stroop,stroop:s09:r2,always_nn,1,0.3073456777698267,0.6926543222301733,1,1,110,5
openbci,loso,9,stroop,stroop:s09:r2,extra_trees,1,0.6587326078180311,0.3412673921819689,0,0,110,5
openbci,loso,9,stroop,stroop:s09:r2,rf,1,0.7625061382543176,0.23749386174568252,0,0,110,5
openbci,loso,9,stroop,stroop:s09:r3,always_fuse,1,0.4806629077190809,0.5193370922809191,1,1,193,5
openbci,loso,9,stroop,stroop:s09:r3,always_nn,1,0.5657706572563798,0.4342293427436202,0,0,193,5
openbci,loso,9,stroop,stroop:s09:r3,extra_trees,1,0.6811029137751001,0.3188970862248999,0,0,193,5
openbci,loso,9,stroop,stroop:s09:r3,rf,1,0.7802136432950807,0.21978635670491922,0,0,193,5
openbci,loso,10,stroop,stroop:s10:r0,always_fuse,0,0.6883074403559676,0.3116925596440324,0,1,185,5
openbci,loso,10,stroop,stroop:s10:r0,always_nn,0,0.999229172604628,0.0007708273953719943,0,1,185,5
openbci,loso,10,stroop,stroop:s10:r0,extra_trees,0,0.7779842957789891,0.22201570422101086,0,1,185,5
openbci,loso,10,stroop,stroop:s10:r0,rf,0,0.71677662943453,0.28322337056547003,0,1,185,5
openbci,loso,10,stroop,stroop:s10:r1,always_fuse,0,0.5312810826363701,0.46871891736362986,0,1,118,5
openbci,loso,10,stroop,stroop:s10:r1,always_nn,0,0.9113755611461118,0.08862443885388813,0,1,118,5
openbci,loso,10,stroop,stroop:s10:r1,extra_trees,0,0.587285766083439,0.41271423391656115,0,1,118,5
openbci,loso,10,stroop,stroop:s10:r1,rf,0,0.5160117856259925,0.4839882143740075,0,1,118,5
openbci,loso,10,stroop,stroop:s10:r2,always_fuse,1,0.5226540096588179,0.4773459903411821,0,0,83,5
openbci,loso,10,stroop,stroop:s10:r2,always_nn,1,0.8924608060696724,0.10753919393032761,0,0,83,5
openbci,loso,10,stroop,stroop:s10:r2,extra_trees,1,0.5903891352675982,0.4096108647324019,0,0,83,5
openbci,loso,10,stroop,stroop:s10:r2,rf,1,0.5084750708798368,0.4915249291201632,0,0,83,5
openbci,loso,10,stroop,stroop:s10:r3,always_fuse,1,0.39920513183053985,0.6007948681694602,1,1,207,5
openbci,loso,10,stroop,stroop:s10:r3,always_nn,1,0.1988303717631418,0.8011696282368582,1,1,207,5
openbci,loso,10,stroop,stroop:s10:r3,extra_trees,1,0.40040264009677884,0.5995973599032212,1,1,207,5
openbci,loso,10,stroop,stroop:s10:r3,rf,1,0.4406479027428265,0.5593520972571735,1,1,207,5
openbci,loso,11,stroop,stroop:s11:r0,always_fuse,0,0.66853675920297,0.33146324079703,0,1,244,5
openbci,loso,11,stroop,stroop:s11:r0,always_nn,0,0.9944689036024172,0.005531096397582755,0,1,244,5
openbci,loso,11,stroop,stroop:s11:r0,extra_trees,0,0.741122374942748,0.2588776250572521,0,1,244,5
openbci,loso,11,stroop,stroop:s11:r0,rf,0,0.7982499803980482,0.2017500196019519,0,1,244,5
openbci,loso,11,stroop,stroop:s11:r1,always_fuse,0,0.47196258323480444,0.5280374167651956,1,0,113,5
openbci,loso,11,stroop,stroop:s11:r1,always_nn,0,0.6124801439030616,0.38751985609693845,0,1,113,5
openbci,loso,11,stroop,stroop:s11:r1,extra_trees,0,0.5151550827102345,0.4848449172897656,0,1,113,5
openbci,loso,11,stroop,stroop:s11:r1,rf,0,0.6019568467428804,0.3980431532571196,0,1,113,5
openbci,loso,11,stroop,stroop:s11:r2,always_fuse,1,0.47516719958468034,0.5248328004153197,1,1,130,5
openbci,loso,11,stroop,stroop:s11:r2,always_nn,1,0.5663691169840946,0.4336308830159054,0,0,130,5
openbci,loso,11,stroop,stroop:s11:r2,extra_trees,1,0.5512099967966669,0.448790003203333,0,0,130,5
openbci,loso,11,stroop,stroop:s11:r2,rf,1,0.6260616132889588,0.37393838671104124,0,0,130,5
openbci,loso,11,stroop,stroop:s11:r3,always_fuse,1,0.47939448780795285,0.5206055121920472,1,1,185,5
openbci,loso,11,stroop,stroop:s11:r3,always_nn,1,0.555271390852195,0.44472860914780493,0,0,185,5
openbci,loso,11,stroop,stroop:s11:r3,extra_trees,1,0.5762884898319587,0.42371151016804137,0,0,185,5
openbci,loso,11,stroop,stroop:s11:r3,rf,1,0.6502800931415516,0.34971990685844845,0,0,185,5
openbci,loso,12,stroop,stroop:s12:r0,always_fuse,0,0.45920106803100996,0.54079893196899,1,0,185,5
openbci,loso,12,stroop,stroop:s12:r0,always_nn,0,0.2550345172783941,0.7449654827216058,1,0,185,5
openbci,loso,12,stroop,stroop:s12:r0,extra_trees,0,0.6955504961052773,0.30444950389472275,0,1,185,5
openbci,loso,12,stroop,stroop:s12:r0,rf,0,0.7354768752019091,0.26452312479809087,0,1,185,5
openbci,loso,12,stroop,stroop:s12:r1,always_fuse,0,0.43998178486384837,0.5600182151361516,1,0,123,5
openbci,loso,12,stroop,stroop:s12:r1,always_nn,0,0.33023894909225987,0.6697610509077402,1,0,123,5
openbci,loso,12,stroop,stroop:s12:r1,extra_trees,0,0.4924067641586138,0.5075932358413863,1,0,123,5
openbci,loso,12,stroop,stroop:s12:r1,rf,0,0.49360158582591696,0.506398414174083,1,0,123,5
openbci,loso,12,stroop,stroop:s12:r2,always_fuse,1,0.44402472655015246,0.5559752734498475,1,1,126,5
openbci,loso,12,stroop,stroop:s12:r2,always_nn,1,0.4512446529313945,0.5487553470686055,1,1,126,5
openbci,loso,12,stroop,stroop:s12:r2,extra_trees,1,0.4568917427152316,0.5431082572847685,1,1,126,5
openbci,loso,12,stroop,stroop:s12:r2,rf,1,0.4716448436347361,0.528355156365264,1,1,126,5
openbci,loso,12,stroop,stroop:s12:r3,always_fuse,1,0.44960156234107795,0.5503984376589219,1,1,189,5
openbci,loso,12,stroop,stroop:s12:r3,always_nn,1,0.43175301585018355,0.5682469841498164,1,1,189,5
openbci,loso,12,stroop,stroop:s12:r3,extra_trees,1,0.4831717898485055,0.5168282101514944,1,1,189,5
openbci,loso,12,stroop,stroop:s12:r3,rf,1,0.49419746841123235,0.5058025315887676,1,1,189,5
openbci,loso,13,stroop,stroop:s13:r0,always_fuse,0,0.7822981939705546,0.21770180602944547,0,1,180,5
openbci,loso,13,stroop,stroop:s13:r0,always_nn,0,0.9999054909648851,9.450903511481574e-05,0,1,180,5
openbci,loso,13,stroop,stroop:s13:r0,extra_trees,0,0.8191988460043302,0.18080115399566984,0,1,180,5
openbci,loso,13,stroop,stroop:s13:r0,rf,0,0.7462317087635103,0.25376829123648964,0,1,180,5
openbci,loso,13,stroop,stroop:s13:r1,always_fuse,0,0.47454028104860274,0.5254597189513973,1,0,91,5
openbci,loso,13,stroop,stroop:s13:r1,always_nn,0,0.5307815259658152,0.4692184740341848,0,1,91,5
openbci,loso,13,stroop,stroop:s13:r1,extra_trees,0,0.6295756513986788,0.3704243486013213,0,1,91,5
openbci,loso,13,stroop,stroop:s13:r1,rf,0,0.6141566023147728,0.3858433976852273,0,1,91,5
openbci,loso,13,stroop,stroop:s13:r2,always_fuse,1,0.5423988785804951,0.4576011214195049,0,0,122,5
openbci,loso,13,stroop,stroop:s13:r2,always_nn,1,0.8340295463619383,0.16597045363806162,0,0,122,5
openbci,loso,13,stroop,stroop:s13:r2,extra_trees,1,0.6968581857715256,0.30314181422847436,0,0,122,5
openbci,loso,13,stroop,stroop:s13:r2,rf,1,0.6887981297668588,0.3112018702331411,0,0,122,5
openbci,loso,13,stroop,stroop:s13:r3,always_fuse,1,0.5269816927252771,0.47301830727472294,0,0,180,5
openbci,loso,13,stroop,stroop:s13:r3,always_nn,1,0.8363108883982169,0.16368911160178315,0,0,180,5
openbci,loso,13,stroop,stroop:s13:r3,extra_trees,1,0.6443687081189571,0.355631291881043,0,0,180,5
openbci,loso,13,stroop,stroop:s13:r3,rf,1,0.6333025961128604,0.36669740388713956,0,0,180,5
openbci,loso,14,stroop,stroop:s14:r0,always_fuse,0,0.8610056120057136,0.13899438799428646,0,1,155,5
openbci,loso,14,stroop,stroop:s14:r0,always_nn,0,0.9999992048396904,7.951603095150438e-07,0,1,155,5
openbci,loso,14,stroop,stroop:s14:r0,extra_trees,0,0.9409239479954856,0.05907605200451436,0,1,155,5
openbci,loso,14,stroop,stroop:s14:r0,rf,0,0.9640683373703216,0.03593166262967843,0,1,155,5
openbci,loso,14,stroop,stroop:s14:r1,always_fuse,0,0.1981657101555723,0.8018342898444277,1,0,84,5
openbci,loso,14,stroop,stroop:s14:r1,always_nn,0,0.00899239885513066,0.9910076011448694,1,0,84,5
openbci,loso,14,stroop,stroop:s14:r1,extra_trees,0,0.037144499636236825,0.9628555003637631,1,0,84,5
openbci,loso,14,stroop,stroop:s14:r1,rf,0,0.02323920579657059,0.9767607942034294,1,0,84,5
openbci,loso,14,stroop,stroop:s14:r2,always_fuse,1,0.2239995614895509,0.7760004385104491,1,1,95,5
openbci,loso,14,stroop,stroop:s14:r2,always_nn,1,0.010902623710834837,0.9890973762891652,1,1,95,5
openbci,loso,14,stroop,stroop:s14:r2,extra_trees,1,0.07532665400157987,0.9246733459984201,1,1,95,5
openbci,loso,14,stroop,stroop:s14:r2,rf,1,0.07119175438694145,0.9288082456130586,1,1,95,5
openbci,loso,14,stroop,stroop:s14:r3,always_fuse,1,0.1438626318506414,0.8561373681493586,1,1,173,5
openbci,loso,14,stroop,stroop:s14:r3,always_nn,1,0.008015270597150645,0.9919847294028493,1,1,173,5
openbci,loso,14,stroop,stroop:s14:r3,extra_trees,1,0.0044209385655311646,0.9955790614344688,1,1,173,5
openbci,loso,14,stroop,stroop:s14:r3,rf,1,0.0031665587398712206,0.9968334412601287,1,1,173,5
openbci,loso,15,stroop,stroop:s15:r0,always_fuse,0,0.7552582020544439,0.24474179794555603,0,1,165,5
openbci,loso,15,stroop,stroop:s15:r0,always_nn,0,0.9999287121069325,7.128789306746931e-05,0,1,165,5
openbci,loso,15,stroop,stroop:s15:r0,extra_trees,0,0.9577287565428271,0.04227124345717293,0,1,165,5
openbci,loso,15,stroop,stroop:s15:r0,rf,0,0.9880102478430078,0.011989752156992148,0,1,165,5
openbci,loso,15,stroop,stroop:s15:r1,always_fuse,0,0.5810872014262486,0.4189127985737514,0,1,109,5
openbci,loso,15,stroop,stroop:s15:r1,always_nn,0,0.9789737095819565,0.02102629041804349,0,1,109,5
openbci,loso,15,stroop,stroop:s15:r1,extra_trees,0,0.47770687017628244,0.5222931298237176,1,0,109,5
openbci,loso,15,stroop,stroop:s15:r1,rf,0,0.5073664599671697,0.4926335400328304,0,1,109,5
openbci,loso,15,stroop,stroop:s15:r2,always_fuse,1,0.5783218905446981,0.421678109455302,0,0,134,5
openbci,loso,15,stroop,stroop:s15:r2,always_nn,1,0.9747759130073064,0.025224086992693715,0,0,134,5
openbci,loso,15,stroop,stroop:s15:r2,extra_trees,1,0.5078318490833402,0.4921681509166598,0,0,134,5
openbci,loso,15,stroop,stroop:s15:r2,rf,1,0.5309497746753182,0.4690502253246817,0,0,134,5
openbci,loso,15,stroop,stroop:s15:r3,always_fuse,1,0.3254625749933527,0.6745374250066473,1,1,173,5
openbci,loso,15,stroop,stroop:s15:r3,always_nn,1,0.17622686334662999,0.82377313665337,1,1,173,5
openbci,loso,15,stroop,stroop:s15:r3,extra_trees,1,0.04066418904588401,0.959335810954116,1,1,173,5
openbci,loso,15,stroop,stroop:s15:r3,rf,1,0.05643913134608337,0.9435608686539166,1,1,173,5
