dataset,protocol,subject,direction,recording_id,method,true_label,p0,p1,pred_label,correct,n_windows,ensemble_size
openbci,loso,1,stroop,stroop:s01:r3,rf,1.0,0.6404415133696527,0.3595584866303474,0.0,0.0,209.0,5.0
openbci,loso,1,stroop,stroop:s01:r3,stack_recording,1.0,0.7622386207091123,0.2377613792908877,0.0,0.0,209.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,always_fuse,0.0,0.7656296230343133,0.2343703769656868,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,always_nn,0.0,0.9999528505251422,4.714947485792785e-05,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,cbsf,0.0,0.971568067125244,0.02843193287475597,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,dasf_clean,0.0,0.9999528505251422,4.714947485792785e-05,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,equal_blend_050,0.0,0.8661880215069827,0.1338119784930172,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,extra_trees,0.0,0.8487226950671707,0.1512773049328293,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,fixed_blend_010,0.0,0.9632804078347379,0.036719592165262153,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,fixed_blend_025,0.0,0.9233628408210023,0.07663715917899776,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,rf,0.0,0.8139022575575718,0.1860977424424282,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,stack_recording,0.0,0.9766678951532031,0.023332104846796913,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,always_fuse,0.0,0.7375708074906333,0.2624291925093667,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,always_nn,0.0,0.9999234576300268,7.654236997320564e-05,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,cbsf,0.0,0.9654293181794416,0.03457068182055837,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,dasf_clean,0.0,0.9999234576300269,7.654236997320564e-05,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,equal_blend_050,0.0,0.8498756762425594,0.1501243237574405,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,extra_trees,0.0,0.8015297644367797,0.1984702355632203,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,fixed_blend_010,0.0,0.9562396448686848,0.043760355131315105,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,fixed_blend_025,0.0,0.9125353090591709,0.08746469094082916,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,rf,0.0,0.8193414831776151,0.1806585168223849,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,stack_recording,0.0,0.9717118857333739,0.028288114266626144,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,always_fuse,1.0,0.6736605135799012,0.3263394864200987,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,always_nn,1.0,0.9992068047937444,0.0007931952062557,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,cbsf,1.0,0.9288315241651187,0.07116847583488123,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,dasf_clean,1.0,0.9992068047937444,0.0007931952062557111,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,equal_blend_050,1.0,0.7880460477732959,0.2119539522267041,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,extra_trees,1.0,0.7168785649871658,0.2831214350128341,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,fixed_blend_010,1.0,0.9155062948975108,0.08449370510248926,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,fixed_blend_025,1.0,0.8590130565947276,0.1409869434052724,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,rf,1.0,0.7367959222696158,0.2632040777303842,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,stack_recording,1.0,0.9301009068791968,0.06989909312080318,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,always_fuse,1.0,0.6896608904217745,0.3103391095782254,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,always_nn,1.0,0.999334845161583,0.0006651548384169,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,cbsf,1.0,0.9353080635906226,0.06469193640937736,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,dasf_clean,1.0,0.999334845161583,0.0006651548384169238,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,equal_blend_050,1.0,0.7964483751428106,0.20355162485718936,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,extra_trees,1.0,0.7401160574015074,0.2598839425984927,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,fixed_blend_010,1.0,0.921921950438842,0.07807804956115805,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,fixed_blend_025,1.0,0.8654996636741902,0.13450033632580985,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,rf,1.0,0.7790524176201513,0.2209475823798486,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,stack_recording,1.0,0.9346486055906779,0.06535139440932211,0.0,0.0,208.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,always_fuse,0.0,0.7532975315149287,0.2467024684850712,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,always_nn,0.0,0.999079405715995,0.000920594284005,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,cbsf,0.0,0.9191025604139749,0.0808974395860251,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,dasf_clean,0.0,0.999079405715995,0.0009205942840050996,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,equal_blend_050,0.0,0.8543845531433037,0.14561544685669625,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,extra_trees,0.0,0.8678000303590129,0.1321999696409871,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,fixed_blend_010,0.0,0.9527233345154229,0.04727666548457702,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,fixed_blend_025,0.0,0.911565993276831,0.08843400672316895,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,rf,0.0,0.950861388538942,0.0491386114610581,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,stack_recording,0.0,0.949360285711789,0.050639714288211034,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,always_fuse,0.0,0.5581173699522388,0.4418826300477613,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,always_nn,0.0,0.9007132108477692,0.0992867891522308,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,cbsf,0.0,0.7246754617318112,0.27532453826818876,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,dasf_clean,0.0,0.9007132108477692,0.0992867891522308,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,equal_blend_050,0.0,0.6493063241123318,0.3506936758876682,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,extra_trees,0.0,0.6043049026812048,0.3956950973187951,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,fixed_blend_010,0.0,0.7763219698407106,0.22367803015928947,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,fixed_blend_025,0.0,0.714642982175089,0.2853570178249109,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,rf,0.0,0.6457953979789257,0.3542046020210743,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,stack_recording,0.0,0.6707738126442235,0.3292261873557764,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,always_fuse,1.0,0.5903508207244647,0.4096491792755354,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,always_nn,1.0,0.8830538305680794,0.1169461694319205,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,cbsf,1.0,0.6375514838685743,0.36244851613142576,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,dasf_clean,1.0,0.8830538305680794,0.11694616943192059,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,equal_blend_050,1.0,0.6066153330039337,0.3933846669960663,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,extra_trees,1.0,0.7398692211522333,0.2601307788477667,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,fixed_blend_010,1.0,0.6751858974100277,0.32481410258997245,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,fixed_blend_025,1.0,0.6321049942471486,0.36789500575285133,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,rf,1.0,0.7557216987662372,0.2442783012337628,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,stack_recording,1.0,0.653467245017495,0.34653275498250496,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,always_fuse,1.0,0.5115583004669653,0.4884416995330347,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,always_nn,1.0,0.7039561069566391,0.2960438930433609,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,cbsf,1.0,0.44652278429721964,0.5534772157027803,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,dasf_clean,1.0,0.7039561069566391,0.29604389304336093,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,equal_blend_050,1.0,0.46833535877374266,0.5316646412262573,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,extra_trees,1.0,0.612568073993617,0.387431926006383,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,fixed_blend_010,1.0,0.44765710475052656,0.5523428952494734,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,fixed_blend_025,1.0,0.4482194504351809,0.551780549564819,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,rf,1.0,0.6369829914869507,0.3630170085130493,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,stack_recording,1.0,0.5233249477830637,0.47667505221693623,0.0,0.0,160.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,always_fuse,0.0,0.6110267154072552,0.3889732845927449,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,always_nn,0.0,0.9768900867341213,0.0231099132658787,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,cbsf,0.0,0.7522277985687148,0.24777220143128523,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,dasf_clean,0.0,0.9768900867341213,0.023109913265878773,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,equal_blend_050,0.0,0.7782543449483458,0.22174565505165414,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,extra_trees,0.0,0.67563830860441,0.32436169139559,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,fixed_blend_010,0.0,0.925921082637015,0.07407891736298505,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,fixed_blend_025,0.0,0.8674234811266918,0.13257651887330824,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,rf,0.0,0.6971504786840341,0.3028495213159659,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,stack_recording,0.0,0.7159422133260979,0.28405778667390214,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,0.0,0.4669177023334823,0.5330822976665177,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,always_nn,0.0,0.470913382107551,0.529086617892449,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,cbsf,0.0,0.45718474130579256,0.5428152586942074,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,dasf_clean,0.0,0.470913382107551,0.529086617892449,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,equal_blend_050,0.0,0.455819612536285,0.5441803874637149,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,0.0,0.5489795928609316,0.4510204071390685,0.0,1.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,fixed_blend_010,0.0,0.4575625329325669,0.542437467067433,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,fixed_blend_025,0.0,0.45377631226050297,0.546223687739497,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,rf,0.0,0.6194830017370624,0.3805169982629375,0.0,1.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,stack_recording,0.0,0.4161730621976675,0.5838269378023325,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1.0,0.4787529416254208,0.5212470583745792,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1.0,0.4937101054132872,0.5062898945867128,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,cbsf,1.0,0.4751900336841043,0.5248099663158957,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,dasf_clean,1.0,0.49371010541328725,0.5062898945867128,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,equal_blend_050,1.0,0.4750308270727498,0.5249691729272502,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1.0,0.5982506851528574,0.4017493148471426,0.0,0.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,fixed_blend_010,1.0,0.48343375200792826,0.5165662479920717,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,fixed_blend_025,1.0,0.47729487013522065,0.5227051298647793,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,rf,1.0,0.6657160804218307,0.3342839195781693,0.0,0.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,stack_recording,1.0,0.4236317634717419,0.5763682365282581,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1.0,0.459673487972375,0.540326512027625,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1.0,0.3782730678797128,0.6217269321202872,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,cbsf,1.0,0.42544526750992406,0.5745547324900759,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,dasf_clean,1.0,0.3782730678797128,0.6217269321202872,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,equal_blend_050,1.0,0.4191947008778416,0.5808052991221584,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1.0,0.5772001120152448,0.4227998879847552,0.0,0.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,fixed_blend_010,1.0,0.38594163334382897,0.614058366656171,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,fixed_blend_025,1.0,0.3983524273529133,0.6016475726470868,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,rf,1.0,0.639961546389334,0.360038453610666,0.0,0.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,stack_recording,1.0,0.386436809532413,0.613563190467587,1.0,1.0,192.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,0.0,0.7703272422100814,0.2296727577899185,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,always_nn,0.0,0.9998785350588076,0.0001214649411923,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,cbsf,0.0,0.9643015601378946,0.03569843986210546,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,dasf_clean,0.0,0.9998785350588076,0.00012146494119233657,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,equal_blend_050,0.0,0.8758505760550837,0.12414942394491635,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,0.0,0.8501584374681583,0.1498415625318417,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,fixed_blend_010,0.0,0.9693111426442459,0.030688857355754072,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,fixed_blend_025,0.0,0.9323396012599672,0.06766039874003284,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,rf,0.0,0.8744222250318175,0.1255777749681824,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,stack_recording,0.0,0.9726038593837703,0.027396140616229706,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,0.0,0.4233994190766767,0.5766005809233233,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,always_nn,0.0,0.2534574790257212,0.7465425209742789,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,cbsf,0.0,0.28077164265837196,0.7192283573416279,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,dasf_clean,0.0,0.25345747902572124,0.7465425209742789,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,equal_blend_050,0.0,0.3495273346393477,0.6504726653606523,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,0.0,0.4604230238784778,0.5395769761215221,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,fixed_blend_010,0.0,0.27665302472747194,0.7233469752725281,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,fixed_blend_025,0.0,0.3065587313810544,0.6934412686189456,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,rf,0.0,0.4718528951611385,0.5281471048388615,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,stack_recording,0.0,0.3139546981018906,0.6860453018981094,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1.0,0.4133987383374281,0.5866012616625719,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1.0,0.1528608897746071,0.8471391102253928,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,cbsf,1.0,0.19046526616146914,0.8095347338385308,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,dasf_clean,1.0,0.15286088977460713,0.8471391102253928,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,equal_blend_050,1.0,0.2921422552756949,0.7078577447243051,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1.0,0.4928503678895461,0.5071496321104539,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,fixed_blend_010,1.0,0.1847395023412671,0.8152604976587329,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,fixed_blend_025,1.0,0.22719383369202684,0.7728061663079732,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,rf,1.0,0.5126367416976093,0.4873632583023907,0.0,0.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,stack_recording,1.0,0.2586327831380427,0.7413672168619573,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1.0,0.3867327939201158,0.6132672060798842,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1.0,0.0971790702667986,0.9028209297332016,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,cbsf,1.0,0.13834507249498598,0.8616549275050139,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,dasf_clean,1.0,0.09717907026679862,0.9028209297332015,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,equal_blend_050,1.0,0.2509934732115525,0.7490065267884475,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1.0,0.4210452853229582,0.5789547146770417,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,fixed_blend_010,1.0,0.13205886851306292,0.8679411314869371,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,fixed_blend_025,1.0,0.17883689741438147,0.8211631025856185,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,rf,1.0,0.4315722445303298,0.5684277554696703,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,stack_recording,1.0,0.21816619898488843,0.7818338010151116,1.0,1.0,171.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,0.0,0.4162867239404563,0.5837132760595436,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,always_nn,0.0,0.33359205648114,0.6664079435188599,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,cbsf,0.0,0.33371168123378936,0.6662883187662106,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,dasf_clean,0.0,0.33359205648114,0.6664079435188599,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,equal_blend_050,0.0,0.38490624840246707,0.615093751597533,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,0.0,0.3142568751882332,0.6857431248117668,1.0,0.0,150.0,5.0
