dataset,protocol,subject,direction,recording_id,window_id,method,seed,true_label,p0,p1
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00003,eegnet,1441,0,0.6280194520950317,0.3719805479049682
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00003,eegnet,1494,0,0.51780104637146,0.4821989834308624
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00003,eegnet,1547,0,0.4522846639156341,0.5477153062820435
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00004,eegnet,1335,0,0.2780914604663849,0.7219085097312927
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00004,eegnet,1388,0,0.6543719172477722,0.3456280529499054
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00004,eegnet,1441,0,0.4741043746471405,0.5258956551551819
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00004,eegnet,1494,0,0.409580647945404,0.5904192924499512
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00004,eegnet,1547,0,0.347278356552124,0.6527217030525208
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00005,eegnet,1335,0,0.1977463662624359,0.8022536635398865
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00005,eegnet,1388,0,0.7946885824203491,0.2053113877773285
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00005,eegnet,1441,0,0.6608157157897949,0.3391842842102051
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00005,eegnet,1494,0,0.5817946791648865,0.4182052910327911
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00005,eegnet,1547,0,0.5532103776931763,0.4467896521091461
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00006,eegnet,1335,0,0.3655419647693634,0.6344580054283142
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00006,eegnet,1388,0,0.6334530115127563,0.366547018289566
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00006,eegnet,1441,0,0.5638360381126404,0.4361640214920044
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00006,eegnet,1494,0,0.4568460583686828,0.5431540012359619
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00006,eegnet,1547,0,0.4718082249164581,0.5281917452812195
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00007,eegnet,1335,0,0.5015532970428467,0.4984467625617981
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00007,eegnet,1388,0,0.3008660674095154,0.6991339921951294
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00007,eegnet,1441,0,0.554631233215332,0.4453687071800232
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00007,eegnet,1494,0,0.3487975597381592,0.6512024402618408
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00007,eegnet,1547,0,0.3239637315273285,0.6760362386703491
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00008,eegnet,1335,0,0.3217159509658813,0.6782840490341187
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00008,eegnet,1388,0,0.4059520065784454,0.5940479636192322
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00008,eegnet,1441,0,0.4062148332595825,0.5937851667404175
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00008,eegnet,1494,0,0.3120341598987579,0.6879658699035645
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00008,eegnet,1547,0,0.3642459213733673,0.6357541084289551
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00009,eegnet,1335,0,0.1358242034912109,0.8641757965087891
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00009,eegnet,1388,0,0.1640430390834808,0.8359569311141968
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00009,eegnet,1441,0,0.2499801516532898,0.750019907951355
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00009,eegnet,1494,0,0.2057867646217346,0.7942132353782654
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00009,eegnet,1547,0,0.1911342442035675,0.8088657259941101
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00010,eegnet,1335,0,0.2470660358667373,0.752933919429779
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00010,eegnet,1388,0,0.0929777100682258,0.90702223777771
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00010,eegnet,1441,0,0.2753547728061676,0.7246452569961548
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00010,eegnet,1494,0,0.1486649513244629,0.8513350486755371
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00010,eegnet,1547,0,0.2262254059314727,0.7737746238708496
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00011,eegnet,1335,0,0.193226933479309,0.8067730069160461
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00011,eegnet,1388,0,0.0378834046423435,0.9621165990829468
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00011,eegnet,1441,0,0.3213156461715698,0.6786843538284302
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00011,eegnet,1494,0,0.0887018516659736,0.9112981557846068
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00011,eegnet,1547,0,0.2022166401147842,0.7977834343910217
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00012,eegnet,1335,0,0.1542648524045944,0.8457351326942444
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00012,eegnet,1388,0,0.042695764452219,0.9573042392730712
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00012,eegnet,1441,0,0.222944751381874,0.7770552039146423
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00012,eegnet,1494,0,0.0719764679670333,0.9280235171318054
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00012,eegnet,1547,0,0.1385192573070526,0.861480712890625
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00013,eegnet,1335,0,0.1888493597507476,0.8111506104469299
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00013,eegnet,1388,0,0.0387936234474182,0.9612064361572266
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00013,eegnet,1441,0,0.3116813004016876,0.6883187294006348
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00013,eegnet,1494,0,0.156720831990242,0.8432791829109192
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00013,eegnet,1547,0,0.1979649066925048,0.8020350933074951
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00014,eegnet,1335,0,0.1293734759092331,0.8706265687942505
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00014,eegnet,1388,0,0.0485559292137622,0.9514440298080444
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00014,eegnet,1441,0,0.2429073750972747,0.7570926547050476
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00014,eegnet,1494,0,0.0704505071043968,0.929549515247345
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00014,eegnet,1547,0,0.0784886330366134,0.9215113520622252
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00015,eegnet,1335,0,0.1215326711535453,0.8784673810005188
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00015,eegnet,1388,0,0.0466120094060897,0.953387975692749
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00015,eegnet,1441,0,0.3972982764244079,0.602701723575592
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00015,eegnet,1494,0,0.0629797503352165,0.9370202422142028
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00015,eegnet,1547,0,0.1053510904312133,0.8946489691734314
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eegnet,1335,0,0.0795688927173614,0.9204310774803162
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eegnet,1388,0,0.142042875289917,0.857957124710083
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eegnet,1441,0,0.3379901647567749,0.6620098948478699
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eegnet,1494,0,0.0820844992995262,0.9179155230522156
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00016,eegnet,1547,0,0.1197261810302734,0.8802738189697266
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eegnet,1335,0,0.166980355978012,0.8330196738243103
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eegnet,1388,0,0.4680143594741821,0.5319856405258179
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eegnet,1441,0,0.4302757382392883,0.5697242021560669
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eegnet,1494,0,0.1158438399434089,0.8841561079025269
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00017,eegnet,1547,0,0.1377423107624054,0.862257719039917
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eegnet,1335,0,0.2390748560428619,0.7609251737594604
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eegnet,1388,0,0.5744587779045105,0.4255412518978119
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eegnet,1441,0,0.3907532691955566,0.6092467308044434
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eegnet,1494,0,0.1838171929121017,0.8161828517913818
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00018,eegnet,1547,0,0.1705823242664337,0.8294177055358887
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eegnet,1335,0,0.204697236418724,0.7953028082847595
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eegnet,1388,0,0.7202704548835754,0.2797295153141022
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eegnet,1441,0,0.513075590133667,0.486924409866333
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eegnet,1494,0,0.1819251775741577,0.8180748224258423
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00019,eegnet,1547,0,0.2783178389072418,0.7216821312904358
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eegnet,1335,0,0.2433512508869171,0.7566487193107605
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eegnet,1388,0,0.660306990146637,0.339693009853363
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eegnet,1441,0,0.4590156972408294,0.5409843325614929
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eegnet,1494,0,0.1800751239061355,0.8199248909950256
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00020,eegnet,1547,0,0.1328000724315643,0.8671999573707581
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eegnet,1335,0,0.242351695895195,0.7576483488082886
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eegnet,1388,0,0.4730219542980194,0.5269780158996582
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eegnet,1441,0,0.4160567224025726,0.5839433073997498
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eegnet,1494,0,0.2955049276351928,0.7044950723648071
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00021,eegnet,1547,0,0.1810064613819122,0.8189935088157654
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eegnet,1335,0,0.1891165226697921,0.8108834624290466
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eegnet,1388,0,0.5803430080413818,0.4196569919586181
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eegnet,1441,0,0.3004749417304992,0.6995250582695007
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eegnet,1494,0,0.1066019162535667,0.893398106098175
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00022,eegnet,1547,0,0.1023518145084381,0.8976481556892395
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eegnet,1335,0,0.193819373846054,0.8061806559562683
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eegnet,1388,0,0.4528194367885589,0.5471805930137634
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eegnet,1441,0,0.3373306095600128,0.6626694202423096
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eegnet,1494,0,0.1141779497265815,0.885822057723999
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00023,eegnet,1547,0,0.0680866688489914,0.9319133758544922
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eegnet,1335,0,0.1346590518951416,0.8653409481048584
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eegnet,1388,0,0.3600723445415497,0.6399276256561279
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eegnet,1441,0,0.3969750702381134,0.6030248999595642
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eegnet,1494,0,0.1203909590840339,0.8796090483665466
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00024,eegnet,1547,0,0.1153675839304924,0.884632408618927
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eegnet,1335,0,0.1862241774797439,0.8137758374214172
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eegnet,1388,0,0.4801414310932159,0.5198585987091064
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eegnet,1441,0,0.344021201133728,0.655978798866272
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eegnet,1494,0,0.1322313547134399,0.8677685856819153
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00025,eegnet,1547,0,0.100889928638935,0.8991100788116455
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eegnet,1335,0,0.2513627111911773,0.7486372590065002
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eegnet,1388,0,0.5392153263092041,0.4607846736907959
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eegnet,1441,0,0.4953131973743438,0.5046868324279785
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eegnet,1494,0,0.2089970409870147,0.7910029292106628
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00026,eegnet,1547,0,0.0939330905675888,0.9060669541358948
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eegnet,1335,0,0.2740747034549713,0.7259252667427063
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eegnet,1388,0,0.5917962789535522,0.4082036912441253
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eegnet,1441,0,0.42194664478302,0.57805335521698
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eegnet,1494,0,0.1767519116401672,0.8232480883598328
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00027,eegnet,1547,0,0.1399774402379989,0.8600224852561951
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eegnet,1335,0,0.34933802485466,0.6506619453430176
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eegnet,1388,0,0.4494295120239258,0.5505704283714294
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eegnet,1441,0,0.4615038931369781,0.5384961366653442
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eegnet,1494,0,0.1298855096101761,0.8701144456863403
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00028,eegnet,1547,0,0.1547251641750335,0.845274806022644
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eegnet,1335,0,0.3040059506893158,0.6959940195083618
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eegnet,1388,0,0.5519800186157227,0.4480200111865997
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eegnet,1441,0,0.2862838506698608,0.7137161493301392
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eegnet,1494,0,0.386598527431488,0.6134014129638672
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00029,eegnet,1547,0,0.1488646566867828,0.8511353731155396
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eegnet,1335,0,0.3427523672580719,0.6572476625442505
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eegnet,1388,0,0.5354999899864197,0.4645000398159027
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eegnet,1441,0,0.4027117788791656,0.5972882509231567
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eegnet,1494,0,0.290446013212204,0.7095539569854736
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00030,eegnet,1547,0,0.1885993927717209,0.8114005923271179
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eegnet,1335,0,0.4705917239189148,0.5294082760810852
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eegnet,1388,0,0.7655142545700073,0.2344856858253479
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eegnet,1441,0,0.2282913327217102,0.7717087268829346
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eegnet,1494,0,0.2874662578105926,0.712533712387085
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00031,eegnet,1547,0,0.1386555582284927,0.8613444566726685
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eegnet,1335,0,0.366807222366333,0.6331928372383118
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eegnet,1388,0,0.6186315417289734,0.3813684582710266
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eegnet,1441,0,0.3579268753528595,0.6420730948448181
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eegnet,1494,0,0.3439624905586242,0.656037449836731
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00032,eegnet,1547,0,0.2440395355224609,0.7559605240821838
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eegnet,1335,0,0.479335069656372,0.5206649303436279
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eegnet,1388,0,0.4689263999462127,0.5310735702514648
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eegnet,1441,0,0.3138909339904785,0.6861090660095215
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eegnet,1494,0,0.3398414254188537,0.6601585745811462
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00033,eegnet,1547,0,0.2670361697673797,0.7329638004302979
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eegnet,1335,0,0.4282574355602264,0.5717425346374512
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eegnet,1388,0,0.154879942536354,0.8451200127601624
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eegnet,1441,0,0.3683269023895263,0.6316730976104736
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eegnet,1494,0,0.2891452014446258,0.7108548283576965
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00034,eegnet,1547,0,0.197498008608818,0.8025019764900208
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eegnet,1335,0,0.4114391207695007,0.588560938835144
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eegnet,1388,0,0.2488289922475814,0.7511710524559021
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eegnet,1441,0,0.2368654310703277,0.7631345987319946
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eegnet,1494,0,0.4635858237743377,0.5364142060279846
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00035,eegnet,1547,0,0.2589607536792755,0.7410392761230469
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eegnet,1335,0,0.44935142993927,0.55064857006073
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eegnet,1388,0,0.1509299278259277,0.8490700125694275
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eegnet,1441,0,0.2615784704685211,0.7384214997291565
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eegnet,1494,0,0.4052709937095642,0.5947290062904358
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00036,eegnet,1547,0,0.2837134003639221,0.7162865996360779
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eegnet,1335,0,0.4628981947898865,0.5371018648147583
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eegnet,1388,0,0.3004866540431976,0.6995133757591248
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eegnet,1441,0,0.2667281329631805,0.7332718372344971
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eegnet,1494,0,0.4924216270446777,0.5075783133506775
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00037,eegnet,1547,0,0.2028204798698425,0.7971795201301575
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eegnet,1335,0,0.363231211900711,0.6367688179016113
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eegnet,1388,0,0.3838599920272827,0.6161400079727173
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eegnet,1441,0,0.3107728362083435,0.6892271637916565
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eegnet,1494,0,0.5845468640327454,0.4154531061649322
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00038,eegnet,1547,0,0.3133912086486816,0.6866087913513184
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eegnet,1335,0,0.5840551853179932,0.4159447848796844
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eegnet,1388,0,0.2938827574253082,0.7061172723770142
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eegnet,1441,0,0.2985643744468689,0.7014356851577759
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eegnet,1494,0,0.4991972744464874,0.500802755355835
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00039,eegnet,1547,0,0.3171923458576202,0.6828076243400574
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eegnet,1335,0,0.5664805769920349,0.4335194230079651
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eegnet,1388,0,0.3650635778903961,0.6349364519119263
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eegnet,1441,0,0.3641340136528015,0.6358659267425537
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eegnet,1494,0,0.5404200553894043,0.4595799446105957
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00040,eegnet,1547,0,0.2849979102611542,0.7150021195411682
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00041,eegnet,1335,0,0.5021108388900757,0.4978891313076019
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00041,eegnet,1388,0,0.5426645874977112,0.4573354423046112
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00041,eegnet,1441,0,0.2899263799190521,0.7100735902786255
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00041,eegnet,1494,0,0.6850499510765076,0.3149500787258148
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00041,eegnet,1547,0,0.5090169906616211,0.4909829795360565
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00042,eegnet,1335,0,0.4988468289375305,0.5011532306671143
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00042,eegnet,1388,0,0.364361047744751,0.635638952255249
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00042,eegnet,1441,0,0.2960053086280823,0.7039946913719177
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00042,eegnet,1494,0,0.4864279627799988,0.5135720372200012
openbci,loso,1,stroop,stroop:s01:r0,stroop:s01:r0:w00042,eegnet,1547,0,0.4128954410552978,0.5871045589447021
