dataset,protocol,subject,direction,recording_id,method,true_label,p0,p1,pred_label,correct,n_windows,ensemble_size
openbci,loso,1,stroop,stroop:s01:r3,eegnet,1.0,0.2120787734014159,0.7879212265985841,1.0,1.0,209.0,5.0
openbci,loso,1,stroop,stroop:s01:r3,eeg_conformer,1.0,0.363523809438692,0.636476190561308,1.0,1.0,209.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,always_nn,0.0,0.9999528505251422,4.714947485792785e-05,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,always_fuse,0.0,0.7656296230343133,0.2343703769656868,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,dasf_clean,0.0,0.9999528505251422,4.714947485792785e-05,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,cbsf,0.0,0.971568067125244,0.0284319328747559,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,fixed_blend_010,0.0,0.963280407834738,0.0367195921652621,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,fixed_blend_025,0.0,0.9233628408210024,0.0766371591789977,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,equal_blend_050,0.0,0.8661880215069827,0.1338119784930172,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,stack_recording,0.0,0.9766678951532032,0.0233321048467969,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,rf,0.0,0.8139022575575718,0.1860977424424282,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,extra_trees,0.0,0.8487226950671707,0.1512773049328293,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,riemann_mdm,0.0,0.9936410720040376,0.0063589279959622,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,riemann_ts_logreg,0.0,0.9666515816454966,0.0333484183545033,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,eegnet,0.0,0.9735375970759172,0.0264624029240828,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r0,eeg_conformer,0.0,0.926045886898038,0.0739541131019618,0.0,1.0,450.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,always_nn,0.0,0.9999234576300268,7.654236997320564e-05,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,always_fuse,0.0,0.7375708074906333,0.2624291925093667,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,dasf_clean,0.0,0.9999234576300268,7.654236997320564e-05,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,cbsf,0.0,0.9654293181794416,0.0345706818205583,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,fixed_blend_010,0.0,0.9562396448686848,0.0437603551313151,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,fixed_blend_025,0.0,0.9125353090591708,0.0874646909408291,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,equal_blend_050,0.0,0.8498756762425594,0.1501243237574405,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,stack_recording,0.0,0.971711885733374,0.0282881142666261,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,rf,0.0,0.8193414831776151,0.1806585168223849,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,extra_trees,0.0,0.8015297644367797,0.1984702355632203,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,riemann_mdm,0.0,0.996415286707436,0.003584713292564,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,riemann_ts_logreg,0.0,0.9317984048315784,0.0682015951684217,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,eegnet,0.0,0.9871043016714032,0.0128956983285969,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r1,eeg_conformer,0.0,0.9691245225490656,0.0308754774509344,0.0,1.0,95.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,always_nn,1.0,0.9992068047937444,0.0007931952062557,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,always_fuse,1.0,0.6736605135799012,0.3263394864200987,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,dasf_clean,1.0,0.9992068047937444,0.0007931952062557,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,cbsf,1.0,0.9288315241651188,0.0711684758348812,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,fixed_blend_010,1.0,0.9155062948975108,0.0844937051024892,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,fixed_blend_025,1.0,0.8590130565947276,0.1409869434052724,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,equal_blend_050,1.0,0.7880460477732959,0.2119539522267041,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,stack_recording,1.0,0.9301009068791968,0.0698990931208031,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,rf,1.0,0.7367959222696158,0.2632040777303842,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,extra_trees,1.0,0.7168785649871658,0.2831214350128341,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,riemann_mdm,1.0,0.995432318186001,0.004567681813999,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,riemann_ts_logreg,1.0,0.9260865315764512,0.0739134684235488,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,eegnet,1.0,0.922502055024618,0.0774979449753819,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r2,eeg_conformer,1.0,0.8428730719277412,0.1571269280722588,0.0,0.0,106.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,always_nn,1.0,0.999334845161583,0.0006651548384169,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,always_fuse,1.0,0.6896608904217745,0.3103391095782254,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,dasf_clean,1.0,0.999334845161583,0.0006651548384169,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,cbsf,1.0,0.9353080635906226,0.0646919364093773,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,fixed_blend_010,1.0,0.921921950438842,0.078078049561158,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,fixed_blend_025,1.0,0.8654996636741902,0.1345003363258098,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,equal_blend_050,1.0,0.7964483751428106,0.2035516248571893,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,stack_recording,1.0,0.934648605590678,0.0653513944093221,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,rf,1.0,0.7790524176201513,0.2209475823798486,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,extra_trees,1.0,0.7401160574015074,0.2598839425984927,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,riemann_mdm,1.0,0.9977877415798312,0.0022122584201689,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,riemann_ts_logreg,1.0,0.9200687409604074,0.0799312590395926,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,eegnet,1.0,0.9693724868352792,0.0306275131647208,0.0,0.0,208.0,5.0
openbci,loso,2,stroop,stroop:s02:r3,eeg_conformer,1.0,0.9492959270596562,0.0507040729403438,0.0,0.0,208.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,always_nn,0.0,0.999079405715995,0.000920594284005,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,always_fuse,0.0,0.7532975315149287,0.2467024684850712,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,dasf_clean,0.0,0.999079405715995,0.000920594284005,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,cbsf,0.0,0.9191025604139748,0.0808974395860251,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,fixed_blend_010,0.0,0.9527233345154228,0.047276665484577,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,fixed_blend_025,0.0,0.911565993276831,0.0884340067231689,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,equal_blend_050,0.0,0.8543845531433037,0.1456154468566962,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,stack_recording,0.0,0.949360285711789,0.050639714288211,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,rf,0.0,0.950861388538942,0.0491386114610581,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,extra_trees,0.0,0.8678000303590129,0.1321999696409871,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,riemann_mdm,0.0,0.898896238151365,0.101103761848635,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,riemann_ts_logreg,0.0,0.5221542909456115,0.4778457090543885,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,eegnet,0.0,0.7001160875887092,0.2998839124112906,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r0,eeg_conformer,0.0,0.93058707405962,0.06941292594038,0.0,1.0,181.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,always_nn,0.0,0.9007132108477692,0.0992867891522308,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,always_fuse,0.0,0.5581173699522388,0.4418826300477613,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,dasf_clean,0.0,0.9007132108477692,0.0992867891522308,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,cbsf,0.0,0.7246754617318112,0.2753245382681887,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,fixed_blend_010,0.0,0.7763219698407106,0.2236780301592894,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,fixed_blend_025,0.0,0.714642982175089,0.2853570178249109,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,equal_blend_050,0.0,0.6493063241123318,0.3506936758876682,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,stack_recording,0.0,0.6707738126442235,0.3292261873557764,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,rf,0.0,0.6457953979789257,0.3542046020210743,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,extra_trees,0.0,0.6043049026812048,0.3956950973187951,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,riemann_mdm,0.0,0.8940221600526381,0.1059778399473619,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,riemann_ts_logreg,0.0,0.7199223496548449,0.280077650345155,0.0,1.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,eegnet,0.0,0.2173307390825034,0.7826692609174966,1.0,0.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r1,eeg_conformer,0.0,0.2925567483084853,0.7074432516915148,1.0,0.0,127.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,always_nn,1.0,0.8830538305680794,0.1169461694319205,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,always_fuse,1.0,0.5903508207244647,0.4096491792755354,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,dasf_clean,1.0,0.8830538305680794,0.1169461694319205,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,cbsf,1.0,0.6375514838685743,0.3624485161314257,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,fixed_blend_010,1.0,0.6751858974100277,0.3248141025899724,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,fixed_blend_025,1.0,0.6321049942471486,0.3678950057528513,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,equal_blend_050,1.0,0.6066153330039337,0.3933846669960663,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,stack_recording,1.0,0.653467245017495,0.3465327549825049,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,rf,1.0,0.7557216987662372,0.2442783012337628,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,extra_trees,1.0,0.7398692211522333,0.2601307788477667,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,riemann_mdm,1.0,0.8614038688917706,0.1385961311082293,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,riemann_ts_logreg,1.0,0.6345796289040339,0.3654203710959661,0.0,0.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,eegnet,1.0,0.1678159454334498,0.8321840545665502,1.0,1.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r2,eeg_conformer,1.0,0.1805882597000259,0.8194117402999741,1.0,1.0,102.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,always_nn,1.0,0.7039561069566391,0.2960438930433609,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,always_fuse,1.0,0.5115583004669653,0.4884416995330347,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,dasf_clean,1.0,0.7039561069566391,0.2960438930433609,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,cbsf,1.0,0.4465227842972196,0.5534772157027803,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,fixed_blend_010,1.0,0.4476571047505265,0.5523428952494734,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,fixed_blend_025,1.0,0.4482194504351809,0.551780549564819,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,equal_blend_050,1.0,0.4683353587737426,0.5316646412262573,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,stack_recording,1.0,0.5233249477830637,0.4766750522169362,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,rf,1.0,0.6369829914869507,0.3630170085130493,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,extra_trees,1.0,0.612568073993617,0.387431926006383,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,riemann_mdm,1.0,0.930021760041194,0.0699782399588059,0.0,0.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,riemann_ts_logreg,1.0,0.3989427415353215,0.6010572584646785,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,eegnet,1.0,0.1042474832354879,0.8957525167645121,1.0,1.0,160.0,5.0
openbci,loso,3,stroop,stroop:s03:r3,eeg_conformer,1.0,0.0362855695058319,0.9637144304941682,1.0,1.0,160.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,always_nn,0.0,0.9768900867341213,0.0231099132658787,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,always_fuse,0.0,0.6110267154072552,0.3889732845927449,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,dasf_clean,0.0,0.9768900867341213,0.0231099132658787,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,cbsf,0.0,0.7522277985687148,0.2477722014312852,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,fixed_blend_010,0.0,0.925921082637015,0.074078917362985,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,fixed_blend_025,0.0,0.8674234811266918,0.1325765188733082,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,equal_blend_050,0.0,0.7782543449483458,0.2217456550516541,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,stack_recording,0.0,0.7159422133260979,0.2840577866739021,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,rf,0.0,0.6971504786840341,0.3028495213159659,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,extra_trees,0.0,0.67563830860441,0.32436169139559,0.0,1.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,riemann_mdm,0.0,0.4638134984834342,0.5361865015165658,1.0,0.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,riemann_ts_logreg,0.0,7.930046439779557e-05,0.9999206995356024,1.0,0.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,eegnet,0.0,0.4614180224164292,0.5385819775835707,1.0,0.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r0,eeg_conformer,0.0,0.0115906740436032,0.9884093259563967,1.0,0.0,116.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,always_nn,0.0,0.470913382107551,0.529086617892449,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,0.0,0.4669177023334823,0.5330822976665177,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,dasf_clean,0.0,0.470913382107551,0.529086617892449,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,cbsf,0.0,0.4571847413057925,0.5428152586942074,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,fixed_blend_010,0.0,0.4575625329325669,0.542437467067433,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,fixed_blend_025,0.0,0.4537763122605029,0.546223687739497,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,equal_blend_050,0.0,0.455819612536285,0.5441803874637149,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,stack_recording,0.0,0.4161730621976675,0.5838269378023325,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,rf,0.0,0.6194830017370624,0.3805169982629375,0.0,1.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,0.0,0.5489795928609316,0.4510204071390685,0.0,1.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,riemann_mdm,0.0,0.3807725840206244,0.6192274159793757,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,riemann_ts_logreg,0.0,0.0001858070121605,0.9998141929878396,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,eegnet,0.0,0.3052061890651266,0.6947938109348734,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r1,eeg_conformer,0.0,0.0088640399298784,0.9911359600701216,1.0,0.0,89.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1.0,0.4937101054132872,0.5062898945867128,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1.0,0.4787529416254208,0.5212470583745792,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,dasf_clean,1.0,0.4937101054132872,0.5062898945867128,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,cbsf,1.0,0.4751900336841043,0.5248099663158957,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,fixed_blend_010,1.0,0.4834337520079282,0.5165662479920717,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,fixed_blend_025,1.0,0.4772948701352206,0.5227051298647793,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,equal_blend_050,1.0,0.4750308270727498,0.5249691729272502,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,stack_recording,1.0,0.4236317634717419,0.5763682365282581,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,rf,1.0,0.6657160804218307,0.3342839195781693,0.0,0.0,62.0,5.0
